BUYER_ID,frequency,recency,profit
48331,4,193,25
48332,8,1,74
48341,1,236,16
48343,2,233,5
48345,10,35,53
48346,2,235,8
48350,2,179,11
48352,2,235,2
48354,2,140,13
48356,1,235,12
48358,2,234,6
48360,1,234,9
48361,28,1,338
48362,10,38,33
48364,1,233,8
48365,10,99,66
48367,1,213,6
48368,2,132,20
48370,10,10,90
48371,1,233,16
48372,3,82,11
48373,4,17,16
48374,5,45,14
48375,2,171,16
48627,6,97,37
48628,2,55,9
52379,4,28,10
54149,2,36,3
54411,1,88,11
54427,1,34,11
54430,2,16,21
54433,1,77,10
54437,1,249,11
54446,1,96,11
54448,3,1,28
54449,1,2,10
54459,1,47,10
54460,1,249,10
54481,1,78,10
54486,1,248,10
54489,1,2,11
54493,1,127,10
54609,3,70,36
54633,1,56,8
54635,1,186,10
54640,1,53,10
54642,1,79,10
54649,1,20,10
54652,1,56,10
54658,1,76,11
54668,1,78,10
54679,1,35,8
54681,2,6,12
54682,1,54,13
54690,1,54,8
54692,1,33,4
54700,1,339,10
54705,1,94,10
54710,1,94,11
54730,14,3,27
54732,1,66,10
54736,1,90,10
54745,1,0,11
54757,1,219,10
54759,1,219,10
54771,1,76,10
54772,1,56,10
54785,1,86,10
54794,1,2,11
54796,1,91,8
54819,2,56,7
54823,1,88,8
54824,1,26,8
54830,1,85,7
54839,1,82,11
54842,1,278,11
54847,1,52,10
54851,1,77,10
54863,1,82,10
54871,1,60,11
54875,1,58,8
54876,1,48,8
55882,1,68,5
56057,6,20,56
56127,8,22,46
56331,5,17,26
56336,1,2,8
56337,1,2,3
56338,6,16,43
56342,1,33,3
56343,1,3,5
56344,4,15,52
56345,1,1,1
56346,1,94,3
56349,1,125,4
56352,2,0,22
56362,1,21,2
56375,1,18,3
56377,1,2,9
56378,3,2,17
56384,2,23,20
56393,1,2,11
56395,1,17,11
56400,1,84,11
56404,1,58,10
56405,1,81,11
56409,1,249,10
56417,1,218,14
56418,3,93,11
56427,1,31,11
56429,1,278,11
56437,1,35,10
56455,1,77,11
56460,1,54,10
56470,1,187,11
56472,2,64,21
56498,1,4,11
56514,2,18,20
56530,1,338,10
56541,1,47,11
56546,1,60,10
56548,1,308,11
56550,1,17,8
56552,1,57,10
56555,1,93,8
56556,1,88,14
56558,1,338,10
56560,1,76,8
56562,1,247,10
56564,1,249,10
56568,1,15,8
56572,1,3,10
56573,1,64,2
56574,4,79,33
56580,1,76,10
56583,1,126,24
56584,1,86,8
56585,1,2,15
56588,1,25,8
56592,1,76,24
56596,1,88,14
56605,1,89,11
56606,1,35,11
56614,1,16,8
56617,1,27,13
56620,1,46,10
56627,1,94,11
56628,1,81,10
56693,1,337,14
56695,1,45,14
56697,1,79,14
56721,2,1,8
56726,1,64,8
56731,1,84,24
56733,1,33,8
56787,1,218,11
56791,1,64,11
56805,1,94,10
56807,2,2,15
56810,1,79,10
56816,1,6,8
56821,1,156,10
56826,1,188,10
56831,1,1,11
56840,1,30,11
56844,1,15,11
56867,1,60,5
56875,4,81,31
57146,1,183,1
57151,6,37,11
57163,1,278,1
57229,4,1,31
57233,18,2,185
57290,1,52,2
57303,1,66,3
57310,1,89,5
57314,2,54,5
57636,6,92,22
57660,1,151,2
57661,1,151,2
57662,1,151,2
57663,1,151,2
57664,2,146,4
57665,1,151,2
57666,1,151,2
57667,1,151,2
57668,1,151,2
57680,1,151,1
57681,1,151,2
57682,1,151,2
57683,1,151,1
57684,1,150,2
57685,1,151,2
57686,1,151,1
57687,3,117,4
57688,1,151,3
57689,1,151,2
57690,1,151,4
57691,1,151,2
57754,15,2,107
57771,2,61,7
57772,4,4,23
57776,3,26,15
57826,4,15,17
57908,2,5,10
58137,6,16,16
58365,2,18,9
58723,1,156,2
59078,1,157,6
69380,2,193,9
76198,1,254,8
76282,1,254,10
79384,1,230,6
79385,10,2,105
79401,36,8,412
79402,1,10,2
79403,1,231,5
79404,2,231,11
81405,2,139,5
87399,1,125,2
87404,1,64,6
87405,5,1,19
92407,2,146,11
93410,1,152,5
93411,1,163,6
93413,51,0,279
93414,1,233,18
93415,1,231,10
93416,31,5,145
93417,1,232,7
93422,2,231,10
93423,2,224,7
93425,2,211,4
93426,1,94,5
93427,1,231,1
93429,1,232,2
93430,1,232,5
93431,4,153,27
93433,27,9,49
93434,1,8,6
93435,1,232,4
93436,1,232,6
93437,2,232,17
93438,91,0,627
93440,4,176,44
93441,1,231,1
93461,1,313,5
94462,25,0,317
100884,3,254,4
109467,7,58,40
109468,9,76,87
110471,6,93,27
110472,2,215,26
110473,18,37,147
122474,12,122,36
122475,1,229,1
133482,2,184,11
133484,10,18,70
133485,9,66,100
133501,6,34,29
136950,5,94,30
158507,22,37,127
164511,1,344,3
164514,56,9,401
164516,3,205,7
164521,3,24,22
164522,2,192,8
164523,2,229,18
164524,2,148,17
164526,33,2,295
164527,1,229,9
164528,3,10,18
164533,1,229,9
164534,4,10,45
164536,3,60,18
164537,1,313,9
164541,1,313,1
164542,5,82,46
164543,2,208,9
164544,1,313,3
164545,10,39,95
164546,1,313,3
164549,30,15,192
164550,1,313,7
164553,3,33,35
164554,1,313,8
164555,1,19,1
164556,1,224,3
164561,1,285,12
164564,1,254,5
164565,4,4,15
164568,3,100,27
164569,11,16,147
164570,3,15,13
164571,4,146,10
164574,4,56,39
164578,3,24,30
164581,13,71,112
164586,2,3,16
164587,2,285,10
164590,3,221,13
164591,3,15,12
164592,1,285,9
164593,1,285,12
164601,5,156,15
164602,4,223,21
164604,1,254,11
164606,4,40,31
164607,1,163,3
164608,86,3,470
164609,1,153,5
164610,1,254,4
164611,1,254,8
164612,1,224,3
164613,4,71,16
164614,1,193,11
164616,1,224,5
164619,1,224,4
164620,1,132,11
164623,2,210,9
164624,1,278,5
164625,1,174,5
164627,5,9,25
164628,3,131,12
164629,1,224,9
164641,13,8,54
164643,6,27,35
164644,1,193,8
164646,7,9,85
164649,5,111,42
164655,11,19,139
164657,3,99,21
164660,1,216,7
164661,8,25,50
164666,2,101,10
164667,2,193,10
164668,3,109,12
164669,1,132,6
164670,2,193,9
164671,16,52,96
164672,1,101,1
164673,4,78,9
164674,21,0,107
164676,3,155,35
164677,26,4,301
164679,7,85,64
164682,1,193,6
164687,1,131,5
164688,118,3,546
164689,1,101,8
164692,1,163,8
164694,11,9,19
164695,1,163,5
164696,5,146,17
164697,6,77,34
164698,1,163,8
164699,13,27,107
164700,4,101,37
164701,2,131,22
164702,20,16,141
164706,11,51,105
164707,4,53,30
164709,1,205,6
164723,4,137,20
164726,3,6,14
164727,5,27,12
164728,2,132,2
164730,4,94,19
164732,1,71,1
164733,4,15,11
164734,2,2,10
164735,1,9,5
164736,1,71,8
164738,1,101,6
164739,1,124,1
164740,23,20,107
164741,1,71,3
164745,3,56,22
164749,1,101,8
164751,6,62,37
164752,11,61,119
164753,4,3,18
164756,6,9,80
164759,3,76,18
164761,1,10,7
164762,1,71,2
164782,2,10,6
164784,14,4,105
164786,1,81,7
164792,2,71,12
164794,5,10,26
164795,1,216,4
164797,1,121,4
164798,19,2,155
164800,2,40,77
164822,1,216,7
164825,3,27,12
164826,1,214,1
164827,2,50,6
164829,2,62,19
164830,5,10,34
164831,2,208,17
164832,13,32,91
164836,12,20,103
164837,2,214,9
164839,3,18,11
164842,4,10,30
164845,5,49,24
164848,3,16,30
164849,38,16,222
164850,5,29,28
164851,3,206,8
164852,4,100,24
164856,2,213,3
164859,14,55,61
164861,4,10,6
164863,3,70,14
164883,2,49,22
164885,3,18,40
164887,3,127,10
164888,5,18,9
164889,1,214,6
164890,11,9,66
164894,1,214,1
164896,1,214,8
164898,2,17,19
164899,21,29,186
164900,2,210,8
164901,3,97,10
164902,2,171,14
164921,2,207,16
164922,1,213,5
164923,2,143,20
164924,2,213,15
164926,1,215,10
164927,2,203,13
164929,2,169,10
164930,1,215,12
164931,1,214,8
164933,20,1,130
164934,8,62,86
164935,2,17,19
164936,1,214,3
164937,1,214,6
164938,1,213,3
164939,1,214,4
164940,1,213,12
164941,5,53,40
164942,1,208,9
164943,33,21,220
164944,3,126,9
164946,5,98,64
164949,1,214,16
164952,1,212,3
164955,1,214,8
164956,1,213,6
164957,2,198,29
164959,14,38,126
164960,23,21,125
164961,1,213,10
164962,12,5,28
164964,1,212,9
164966,6,131,51
164968,5,19,51
164972,77,2,482
164973,1,213,1
164975,1,213,4
164982,17,6,135
164984,3,1,7
164985,2,210,8
164988,1,210,3
164990,5,99,47
164991,4,172,17
164993,1,210,11
164994,28,5,159
164995,14,26,136
164997,16,3,197
164999,3,61,13
165001,1,210,4
165002,4,70,22
165003,4,38,37
165021,50,1,455
165023,44,17,308
165024,1,208,6
165041,5,99,49
165042,3,70,32
165043,7,29,38
165050,1,210,2
165051,2,205,5
165052,26,99,288
165053,30,17,362
165054,1,202,6
165056,9,38,35
165058,1,211,3
165059,1,211,11
165061,1,209,11
165081,6,3,56
165083,1,209,5
165084,4,36,17
165085,2,70,15
165086,1,7,8
165087,16,15,47
165090,1,208,1
165091,8,6,67
165092,20,1,284
165093,1,210,9
165094,1,209,7
165095,2,39,18
165100,1,209,21
165103,1,209,5
165104,1,208,1
165105,2,209,9
165109,1,205,14
165113,4,15,15
165114,1,172,5
165115,6,37,41
165118,4,198,29
165121,2,97,19
165122,1,109,3
165123,3,160,23
165124,2,122,24
165125,3,162,13
165127,3,204,23
165129,6,23,17
165132,2,207,10
165134,1,207,1
165136,8,37,57
165137,1,207,6
165138,3,106,28
165139,2,154,28
165140,1,207,5
165141,2,180,21
165143,7,15,45
165144,4,55,15
165145,1,205,7
165162,23,6,88
165164,2,128,3
165165,2,112,21
165171,1,247,2
165185,10,3,73
165186,1,205,2
165188,8,2,48
165189,8,63,28
165190,8,22,29
165191,6,91,35
165196,18,5,202
165197,31,6,480
165199,14,50,99
165200,1,205,9
165203,5,28,22
165204,1,205,10
165205,1,202,1
165222,6,153,23
165230,1,90,10
165231,9,31,149
165232,14,2,105
165233,1,203,12
165234,3,4,28
165236,1,203,4
165237,1,204,8
165238,1,343,2
165239,56,1,629
165240,25,5,207
165241,7,38,101
165243,2,38,15
165244,4,114,13
165246,1,106,4
165247,1,203,4
165248,13,5,117
165261,20,37,172
165262,2,140,17
165263,3,9,47
165264,1,202,6
165265,9,22,57
165266,1,202,1
165269,4,100,13
165270,2,79,5
165271,23,0,141
165275,16,45,66
165276,1,179,3
165277,5,70,24
165278,44,0,336
165281,2,87,5
165283,6,61,42
165284,4,92,20
165286,3,52,11
165290,2,203,2
165291,3,9,18
165293,2,202,17
165294,2,203,2
165298,1,202,6
165301,6,130,38
165302,4,7,25
165304,2,198,9
165305,1,200,5
165306,6,26,51
165307,5,5,10
165309,2,190,11
165311,2,22,3
165314,20,4,138
165315,4,100,25
165316,3,108,22
165317,2,82,14
165318,3,141,16
165319,2,112,11
165320,1,312,10
165322,1,198,5
165324,12,7,53
165329,1,198,8
165330,1,201,1
165331,3,20,10
165332,2,180,13
165334,1,199,10
165335,1,284,3
165336,6,18,31
165337,14,17,70
165341,4,5,38
165342,6,58,13
165343,1,198,9
165344,2,161,10
165345,8,48,39
165346,1,200,9
165347,1,198,13
165348,3,64,11
165349,2,198,10
165351,2,110,9
165353,1,198,15
165356,2,153,31
165357,4,125,25
165358,1,199,7
165359,1,253,14
165360,3,284,3
165363,2,138,12
165364,3,55,16
165365,3,172,39
165367,1,176,16
165368,1,284,6
165369,3,284,13
165371,3,4,5
165374,7,15,44
165375,12,23,119
165376,1,223,4
165382,2,198,8
165383,4,16,11
165386,16,19,216
165387,1,284,1
165388,1,312,5
165390,1,312,1
165392,1,162,3
165393,2,284,2
165394,1,198,1
165395,24,4,226
165398,1,284,4
165399,3,198,3
165402,8,107,46
165403,2,198,27
165404,2,181,24
165421,8,139,55
165422,1,343,9
165428,7,18,31
165429,1,312,14
165430,1,312,11
165432,1,343,1
165433,10,5,47
165445,1,312,19
165446,1,284,1
165447,1,312,14
165449,4,162,20
165450,6,1,39
165451,1,100,13
165461,8,49,38
165462,1,284,5
165464,2,70,2
165465,1,223,16
165466,5,3,33
165467,7,18,15
165468,83,5,219
165470,2,248,3
165471,7,0,60
165472,2,183,8
165476,4,151,23
165477,2,284,3
165480,1,253,12
165482,1,223,2
165501,2,122,16
165503,2,3,11
165504,20,7,167
165506,13,26,66
165507,22,2,100
165508,45,2,276
165509,1,223,6
165510,5,30,38
165512,3,162,18
165513,3,137,22
165514,1,223,7
165515,38,1,309
165516,4,144,39
165517,1,162,15
165519,1,223,10
165520,4,162,37
165521,3,137,27
165522,12,0,69
165523,3,19,27
165525,4,64,22
165526,1,162,2
165528,33,1,301
165529,2,38,9
165530,5,142,33
165532,1,220,5
165533,1,131,6
165534,1,162,6
165535,1,178,7
165536,2,115,20
165541,6,131,9
165545,9,19,78
165547,4,65,5
165548,6,146,57
165550,1,129,3
165557,11,26,77
165558,2,100,9
165559,2,52,5
165582,9,0,133
165583,2,169,10
165584,9,37,94
165586,7,48,50
165587,2,90,6
165588,1,131,7
165589,1,100,18
165592,7,112,27
165593,2,100,16
165596,1,100,4
165598,1,70,17
165603,11,3,48
165604,1,39,1
165606,33,2,288
165609,1,338,5
165611,1,181,5
165614,4,70,6
165616,1,111,12
165621,4,6,51
165622,1,173,24
165624,24,20,314
165625,1,178,2
165626,2,9,19
165627,10,53,76
165629,2,63,13
165631,2,2,15
165632,1,121,1
165633,2,70,4
165637,6,3,16
165640,2,169,12
165642,2,70,15
165643,1,9,3
165644,1,182,14
165646,1,183,6
165647,8,49,32
165661,1,185,3
165662,1,9,7
165663,1,184,2
165664,2,4,13
165665,1,9,4
165666,1,39,8
165681,5,9,32
165682,2,9,38
165683,2,185,7
165684,1,9,5
165685,1,9,7
165686,1,185,6
165690,4,171,25
165693,2,3,9
165696,2,184,2
165699,5,178,5
165702,6,161,30
165703,1,184,8
165723,5,146,23
165724,1,183,11
165725,4,138,37
165728,1,184,2
165730,23,0,91
165731,2,64,16
165732,12,6,100
165741,3,139,20
165742,2,183,50
165743,12,1,36
165744,4,52,21
165746,3,7,12
165750,10,1,119
165751,1,180,4
165752,1,180,4
165753,1,180,16
165756,4,178,7
165757,2,122,8
165758,1,183,7
165759,1,180,7
165760,16,0,103
165781,12,17,59
165782,5,140,17
165783,2,174,15
165784,1,182,4
165785,1,180,1
165786,2,156,3
165787,10,107,15
165788,3,140,20
165801,1,178,4
165802,1,180,8
165805,59,0,900
165810,2,178,8
165811,53,2,247
165813,1,169,4
165815,43,1,434
165816,3,36,31
165817,6,28,31
165818,4,35,39
165819,1,181,16
165820,1,282,1
165821,3,178,45
165822,1,178,2
165823,2,145,10
165824,14,81,131
165825,1,178,18
165826,1,180,1
165832,1,178,6
165835,1,178,1
165837,25,6,85
165838,1,178,1
165841,6,38,18
165842,5,99,5
165844,1,112,2
165848,1,178,1
165849,6,16,40
165852,3,150,3
165853,3,0,11
165854,2,161,2
165855,4,152,16
165857,2,178,3
165858,1,178,1
165861,6,2,32
165864,2,179,7
165865,5,128,44
165866,1,178,6
165868,1,172,6
165869,17,1,91
165870,1,179,1
165871,7,112,26
165872,1,178,2
165873,1,178,6
165877,2,122,6
165878,1,178,4
165888,1,178,1
165890,11,36,49
165891,1,172,7
165892,4,38,13
165901,2,178,4
165902,2,172,6
165903,3,109,11
165904,1,178,4
165905,2,92,3
165923,5,17,15
165924,8,52,30
165927,3,99,8
165929,3,177,4
165930,1,283,1
165932,3,172,31
165933,13,69,199
165934,3,153,5
165935,1,175,3
165938,14,67,70
165939,1,145,4
165940,5,144,19
165941,18,88,145
165943,1,171,6
165944,5,36,33
165945,1,178,7
165946,16,20,39
165947,1,174,3
165948,17,23,123
165950,2,172,26
165951,4,130,18
165953,1,177,2
165954,1,79,7
165956,1,117,1
165957,1,146,9
165958,3,83,23
165959,1,177,3
165961,4,115,37
165962,8,21,38
165963,1,174,4
165965,1,84,6
165967,2,45,11
165968,1,174,1
165969,3,2,26
165970,1,175,1
165971,7,17,34
165972,1,175,11
165975,11,26,72
165976,1,175,7
165980,2,111,7
165982,16,6,16
165984,1,177,1
165985,7,63,36
165989,2,99,22
165991,3,54,17
165992,2,169,6
165995,7,3,21
165997,1,174,1
165998,1,175,3
165999,1,177,2
166000,2,175,20
166003,2,0,12
166023,2,145,17
166024,2,76,5
166026,1,174,5
166035,5,120,57
166036,1,176,3
166037,1,174,1
166039,1,174,1
166040,1,174,1
166043,1,174,1
166044,15,141,57
166045,12,38,88
166052,2,15,2
166054,1,174,1
166057,3,19,20
166058,2,57,3
166059,1,174,4
166060,1,174,1
166061,1,174,1
166062,7,17,35
166064,16,0,88
166065,4,146,17
166068,14,15,80
166070,3,117,8
166071,1,174,2
166075,3,109,23
166076,2,139,17
166077,1,174,1
166081,5,172,49
166082,2,15,4
166102,5,21,13
166103,2,32,11
166106,3,146,26
166107,1,114,1
166108,1,161,3
166109,5,20,19
166111,33,2,224
166115,3,153,5
166116,6,34,30
166117,11,58,84
166119,1,171,1
166122,30,6,44
166141,1,152,4
166142,1,172,1
166143,1,172,7
166161,2,137,2
166163,1,99,7
166164,8,37,36
166165,2,38,28
166167,3,160,8
166170,2,99,27
166172,9,4,33
166173,1,173,10
166177,2,173,21
166178,1,172,1
166179,3,90,15
166183,4,120,13
166185,1,170,4
166186,2,114,5
166187,1,171,32
166188,23,4,84
166192,7,98,83
166194,1,172,8
166195,8,21,98
166196,1,170,1
166198,4,83,9
166199,2,150,17
166200,1,172,27
166201,2,120,6
166202,2,155,9
166204,2,32,16
166205,3,124,10
166208,8,3,31
166211,1,112,8
166212,1,283,5
166232,6,18,17
166242,9,58,100
166245,1,171,1
166295,10,7,132
166296,2,146,2
166297,1,170,3
166299,4,84,17
166300,12,1,28
166304,5,89,27
166307,4,86,9
166308,1,171,3
166322,3,108,15
166323,5,93,20
166324,1,33,7
166325,2,107,16
166328,1,169,4
166331,2,169,5
166336,12,35,75
166339,2,170,15
166341,1,5,9
166342,4,97,24
166343,6,56,25
166346,1,84,8
166348,1,169,1
166352,2,168,17
166361,1,342,3
166363,15,2,97
166366,1,342,1
166367,2,109,9
166369,1,169,1
166370,4,99,20
166373,1,130,2
166375,2,145,17
166376,5,28,16
166377,12,35,67
166381,6,4,40
166382,1,342,1
166383,5,22,16
166384,1,168,1
166386,6,121,15
166387,2,120,11
166388,3,5,35
166390,1,342,1
166391,1,67,6
166392,2,168,60
166398,1,283,2
166401,2,96,9
166407,1,342,3
166408,1,342,14
166409,16,27,64
166410,1,283,1
166411,1,342,10
166412,3,58,9
166413,9,85,66
166414,1,283,1
166415,1,283,2
166416,14,6,90
166417,1,252,3
166418,1,252,3
166420,1,252,8
166421,10,29,87
166422,5,34,40
166442,2,17,10
166443,8,23,80
166444,4,20,20
166446,9,25,55
166449,4,1,4
166450,13,2,64
166451,1,283,6
166453,1,191,7
166454,1,311,10
166462,1,252,11
166463,1,283,3
166465,1,61,2
166466,2,137,20
166467,12,15,68
166469,2,191,6
166471,4,38,19
166472,27,38,204
166473,3,37,24
166474,1,191,9
166475,2,191,13
166482,1,191,2
166483,2,153,7
166486,1,252,5
166487,3,8,3
166489,4,17,30
166490,1,161,8
166493,2,191,4
166494,1,191,1
166496,1,191,2
166498,4,79,19
166499,1,252,12
166501,14,23,64
166503,11,91,41
166504,4,92,16
166506,1,38,1
166507,1,48,2
166509,2,120,9
166512,2,153,11
166514,1,222,6
166516,26,6,92
166521,1,130,5
166523,1,137,14
166525,3,124,16
166527,1,191,3
166528,5,15,14
166529,1,99,2
166530,1,99,1
166531,5,99,5
166534,1,99,7
166535,12,99,29
166541,9,16,56
166561,3,25,17
166562,18,1,95
166563,6,38,34
166564,1,190,6
166565,1,161,1
166568,1,161,11
166569,23,19,186
166574,1,161,4
166575,1,99,4
166576,2,1,11
166582,3,37,34
166583,13,4,59
166584,2,24,12
166586,11,1,82
166601,1,139,5
166604,4,109,45
166607,1,99,8
166608,1,153,1
166609,2,99,6
166611,6,145,53
166612,1,99,3
166613,3,38,15
166621,1,38,2
166623,1,38,8
166624,14,6,128
166625,1,38,8
166627,2,8,16
166643,3,110,5
166644,4,23,15
166645,22,0,104
166647,1,69,1
166649,1,146,4
166650,3,38,10
166652,3,22,18
166661,1,38,10
166681,1,152,6
166683,2,128,11
166684,1,153,13
166686,18,3,80
166688,1,38,5
166696,6,66,39
166698,14,5,93
166699,9,54,65
166700,6,4,28
166701,12,37,34
166702,4,55,40
166703,2,117,2
166705,2,38,16
166711,5,2,44
166716,3,152,7
166717,2,8,4
166728,2,153,16
166729,15,5,91
166738,1,118,3
166739,1,153,1
166740,2,117,16
166744,3,137,17
166751,5,68,26
166753,2,142,15
166756,16,7,99
166758,14,34,46
166759,8,2,30
166762,1,2,8
166766,2,153,2
166782,2,16,5
166786,1,155,3
166787,2,153,4
166788,3,56,5
166792,7,24,35
166795,7,22,44
166796,10,66,80
166797,13,19,63
166806,1,149,3
166807,4,2,22
166808,12,22,105
166811,5,68,5
166815,1,155,1
166817,1,153,8
166820,5,19,48
166823,1,140,5
166830,1,153,5
166832,5,61,42
166833,3,98,13
166838,3,139,18
166843,2,97,9
166847,1,152,2
166852,2,152,2
166853,6,29,31
166855,2,152,6
166856,1,154,1
166857,5,51,28
166859,3,79,17
166863,2,121,16
166865,3,138,22
166873,3,118,9
166875,1,152,4
166881,2,142,3
166882,1,152,9
166885,1,154,13
166888,1,154,5
166890,6,34,34
166892,1,154,6
166893,1,154,14
166894,12,1,75
166899,1,153,19
166902,3,46,39
166904,1,152,9
166907,1,152,7
166911,1,153,2
166912,2,145,11
166913,2,151,9
166914,1,152,1
166916,1,153,3
166918,10,2,29
166919,2,1,15
166922,2,153,10
166923,2,152,8
166924,5,111,5
166926,1,153,14
166928,2,145,7
166929,1,153,4
166930,5,16,15
166931,4,37,35
166932,1,152,2
166933,1,153,7
166934,3,51,13
166935,36,2,434
166941,14,5,70
166942,6,57,42
166944,1,151,4
166946,7,15,14
166947,3,81,18
166948,1,152,2
166949,5,21,76
166950,7,84,29
166952,3,81,7
166953,3,150,18
166955,10,6,58
166956,14,1,81
166962,1,221,3
166963,2,140,16
166964,1,150,7
166965,3,16,16
166966,1,151,10
166967,12,1,50
166968,6,59,15
166971,1,33,1
166972,2,137,16
166975,10,2,58
166976,1,149,3
166979,1,146,3
166981,1,151,9
166982,1,150,3
166984,1,146,3
166985,13,56,62
166987,3,85,21
166988,8,2,76
166989,8,2,12
166991,5,19,30
166993,4,123,11
166994,6,3,49
167000,7,28,40
167004,2,146,5
167007,1,150,5
167009,1,150,1
167012,1,141,21
167013,2,146,3
167014,1,150,9
167018,8,107,18
167021,1,148,7
167023,4,91,15
167024,6,27,69
167025,2,129,7
167027,7,117,72
167031,1,146,1
167032,1,128,6
167033,12,34,99
167034,1,148,3
167036,10,1,73
167038,1,146,6
167039,1,148,7
167044,2,148,12
167048,2,150,18
167050,2,139,29
167051,7,79,45
167052,2,26,12
167053,1,146,3
167055,1,58,1
167056,38,0,290
167057,4,51,4
167058,5,52,30
167062,6,23,14
167065,1,146,5
167067,1,148,3
167069,14,47,131
167070,1,150,2
167071,46,1,222
167073,3,142,21
167074,4,6,21
167077,2,142,3
167078,6,20,7
167081,4,98,37
167082,3,93,12
167083,1,150,1
167084,1,148,2
167085,1,146,4
167086,9,37,46
167088,5,35,33
167089,5,15,29
167090,1,145,7
167091,2,83,4
167092,19,15,109
167093,1,148,4
167095,2,150,4
167097,5,28,48
167098,1,148,10
167099,1,144,16
167100,4,124,32
167102,2,145,10
167105,1,146,8
167106,1,145,8
167108,1,146,7
167109,1,146,3
167110,2,146,2
167112,3,16,17
167113,2,21,8
167114,2,48,6
167115,4,114,14
167118,4,137,34
167121,13,6,67
167125,2,128,17
167126,4,16,27
167127,4,23,24
167130,1,145,3
167131,1,341,7
167132,1,146,6
167133,2,146,6
167136,6,25,58
167138,6,47,28
167139,1,60,12
167145,3,37,23
167146,4,137,38
167147,17,3,62
167148,1,145,6
167150,2,116,6
167151,35,1,37
167153,1,149,4
167154,7,17,52
167156,5,114,18
167157,1,281,7
167158,7,4,25
167160,12,36,44
167162,7,137,83
167182,5,36,31
167186,1,145,1
167188,5,18,32
167190,1,146,6
167192,4,98,39
167194,1,146,6
167195,1,148,3
167196,1,189,3
167197,1,146,2
167202,1,112,3
167203,6,97,60
167204,1,146,4
167205,1,148,6
167207,1,146,2
167208,1,137,6
167209,2,147,11
167211,5,81,38
167220,9,2,22
167221,3,0,10
167222,2,139,9
167225,4,220,23
167226,14,50,28
167227,10,31,26
167228,1,146,4
167229,1,146,3
167230,1,218,6
167231,1,146,9
167232,4,2,52
167238,49,1,340
167239,1,147,2
167240,2,147,15
167246,2,145,11
167249,2,147,8
167251,1,147,2
167254,4,1,18
167256,1,146,2
167257,1,221,1
167259,1,137,9
167262,2,142,18
167263,2,145,6
167264,4,142,34
167265,1,145,1
167267,2,143,3
167269,1,145,5
167271,2,16,7
167274,1,145,4
167275,10,83,30
167278,7,7,33
167281,10,22,91
167282,1,142,1
167291,1,145,5
167293,2,106,4
167295,2,108,5
167296,9,0,93
167297,1,145,2
167299,1,190,8
167300,1,145,9
167303,1,107,1
167304,2,142,8
167305,2,140,3
167306,2,122,7
167307,1,145,10
167309,31,21,147
167310,3,6,21
167311,2,146,14
167312,7,6,33
167314,1,145,18
167317,18,3,44
167321,9,34,39
167322,4,109,18
167323,1,143,8
167324,7,29,61
167325,2,143,12
167327,1,145,4
167328,1,143,5
167329,1,143,1
167330,1,143,4
167331,20,18,261
167333,21,2,152
167334,12,37,46
167342,6,94,30
167343,4,18,18
167346,8,6,71
167348,3,19,20
167349,1,142,6
167350,3,16,16
167352,2,142,20
167353,1,122,3
167355,12,49,90
167356,2,120,7
167357,8,18,49
167358,3,123,33
167362,1,142,5
167366,1,140,17
167367,9,113,34
167369,4,1,15
167371,10,4,102
167372,5,121,38
167373,3,91,15
167374,3,5,13
167376,11,2,99
167377,2,37,11
167380,1,282,1
167383,1,142,1
167402,3,140,3
167403,1,310,3
167404,1,140,4
167405,1,115,9
167406,9,29,50
167416,1,140,4
167417,6,88,45
167420,2,109,2
167422,11,55,28
167426,11,4,51
167430,1,141,5
167434,3,17,19
167438,1,140,3
167439,3,106,9
167445,9,16,16
167449,5,124,35
167466,1,47,4
167469,2,140,2
167471,1,140,3
167472,3,107,11
167473,2,3,7
167474,1,140,6
167475,5,18,27
167476,3,48,5
167477,5,37,32
167479,19,15,140
167481,4,63,23
167484,7,48,29
167485,2,138,7
167486,1,140,3
167487,3,108,6
167489,1,160,8
167490,1,140,11
167504,5,19,30
167505,4,31,22
167506,5,62,34
167507,7,63,101
167509,7,34,28
167510,10,15,140
167511,2,139,2
167513,7,25,37
167515,8,17,60
167516,1,139,4
167518,1,139,6
167519,2,107,7
167520,3,61,16
167522,18,4,112
167541,1,310,2
167542,4,107,30
167545,8,6,45
167546,3,15,11
167548,4,36,18
167549,1,137,6
167550,3,96,15
167551,1,310,1
167552,7,88,33
167553,2,92,5
167556,15,32,43
167557,14,1,233
167559,2,122,15
167560,1,137,7
167561,4,110,20
167562,1,139,10
167563,1,137,11
167581,2,122,13
167582,1,68,1
167601,1,124,2
167602,1,138,6
167603,1,138,4
167607,23,3,120
167608,2,137,24
167609,2,76,22
167610,1,282,3
167611,6,18,30
167612,2,46,3
167613,1,282,9
167614,2,138,8
167615,3,4,13
167616,1,310,13
167618,1,310,13
167619,1,137,4
167620,1,124,6
167621,1,137,4
167622,1,137,11
167624,2,29,17
167641,1,137,3
167642,1,137,5
167643,1,137,20
167644,1,137,9
167664,5,80,22
167666,10,22,58
167669,1,310,1
167670,4,5,25
167673,1,310,5
167674,1,341,4
167675,6,7,33
167676,1,341,3
167677,1,282,3
167678,1,341,5
167680,1,341,3
